text,label
well capacity coming online year starting next year mills announced rampup curve situation,0
investor help acceleration greener economies choosing invest businesses inherently polluting positive environmental impact product offering,1
grown sustainable solutions index offerings dedicated active sustainable strategies making sustainable investing accessible ever,1
one asked electric hybrid engines increasing electronic components systems driving growth industry,0
consequently group “energy markets” risk policy energy commodities applicable edf entities operational control,0
hong kong instance work began new station water pipework castle park power station replace old one reduce water leakage,0
weve talked working hard leverage global footprint well looking changes supply chain order address,0
fiscal year ended december generated enough electricity power approximately households,0
change internal behavior drive energy efficiency drive lowcarbon investment navigate ghg regulations stakeholder expectations please specify  assess future risks reduce early,0
solvay developing projects alongside major actors enabling vital transition better ways producing using recycling reusing products industry beyond,1
scope emissions total ghg emissions sources related generation purchased energy outside company boundaries,0
thanks canopy rooting system reduce impact climate deregulations,0
contribution increased january represent costsharing ratio january,0
bob continues lead development group’s strategy bp adapts challenges advancing transition lower carbon economy,1
based act promotion global warming countermeasures factors actual value co emission factor officially announced country,0
high margin good flow also really benefited cost reduction progress called implemented,0
esun fulfills corporate social responsibility ar eas environmental protection energy conservation community participation social contribution service protection human rights,1
also remember substantial period year due pullout litigation got diesel fuel pool portion thing mandate capped,0
concept guide us promoting sustainable procurement activities part efforts ensure sustainability corporate activities securing superior quality steady supplies low costs,1
total aneo family aircraft delivered,0
familymart using carbon neutral biomass plastic bioplastics containers made plants corn sugarcane since,1
coupled fact physicians theyre treating patients comorbidities type diseases occur asthma,0
jerome dont know want make specific comments,0
youre going coal gasification going,0
biomass heating cogeneration attractive energy solutions eiffage énergie teams expertise spanning everything design maintenance,0
commitment articulated repsols carbon strategy target reducing co eq million tons period,1
threequarters biofuels buy north american european feedstock producers,0
calculated tonnes coe per cent overall marketbased carbon footprint working home emissions including emissions environmental reporting,0
new retail park elliott’s field rugby achieved significant milestone first breeam outstanding carbon neutral retail park world,1
ˇ leading example group’s direct greenhouse gas emissions since vinci maintained proactive approach reducing monitoring greenhouse gas ghg emissions,1
national goal — comfortable safe environment national project — environment — waste treatment recycling facilities total annual capacity tons put onstream,1
process facilities include oxide mill consists crushing grinding circuit carbonin leach circuit two heap leach pads,0
terms appearance new cclass adopts progressive approach clear yet emotive design highclass interior,0
achieving requires amongst things robust accessible electricity network infrastructure,0
kind temper fluctuations earnings like use several years recent year looking think circuit worth,0
electricity generated solar energy fed local power grid reduce carbon density electricity production,1
intensified monitoring emissions value chain reduced carbon intensity exploration production year period,1
climate matters nordea large fnancial institution nordea expected stakeholders act exposure companies sectors afected physical risks andor transition risks existing upcoming regulations,1
part continued efforts minimise environmental footprint,1
first project defined agreement ministry health includes construction primary health care center provide health services approximately people port said area,0
december part work axa announced commitment reduce carbon footprint general accounts assets corporate debt equity excl,1
terraces exceptional daylight fresh fi ltered air contribute environment designed promote productivity,0
even jurisdictions actively providing financial support develop roll lowemissions technologies steel industry need support,0
mentioned sent press release quarter two ago picked million support nuclear power plants going china,0
positive impact local economic fabric creating jobs example,0
tell think weve reported earlier within discussion earlier call fuel mileage improved yearoveryear,0
company aims remain benchmark argentine electricity sector addition consolidating within current framework country confidence market thus awarded new contracts,0
downer’s sustainability strategy designed focus health safety people environmental sustainability advancement communities downer operates,1
respect customers group’s entities ensure products meet applicable specifications abide applicable consumer protection laws,0
corbion directly involved growing harvesting processing crops,0
accordingly treating approximately tons highconcentration cod wastewater produced year previously outsourced external service providers entirety,0
combat climate change – part com mitment goal following results climate impact risk analyses portfolios fund longer invests companies,1
continued implement several environmental protection related projects haining facility aiming improve waste treatment well reduce carbon dioxide emission,1
nuclear power plants commonly able use onethird mox fuel,0
total scope greenhouse gas emissions overseas total scope greenhouse gas emissions overseas sum scope scope scope emissions overseas,0
galp energia aims sustain portfolio sales gp business leveraging lng sales international market taking advantage favourable longterm outlook demand source energy,0
 ensuring actively manage business support customers societal change changes environment,1
part un netzero asset owner alliance pledged transition pension portfolios netzero emissions coe,1
we’ve said past we’ll continue want focus distressed retailers buy real estate underneath cap rate arbitrage,0
weve increased systemically last five years particular allowing able crack butane particular well normal ethane propane,0
price increase due relatively inexpensive excess power generated german renewables longer able supplied austria accustomed quantities,0
overseas total co emissions trended upwards due effects increased production,0
also extensive district heating operations play key role improv ing energy efficiency society,1
weve actually got good organic opportunities plan continue focus stay vigilant expense perspective managing efficiency company,0
major programs much use would people grow would increase factor,0
course continued migration credit going direction point actually bring reserve,0
said earlier remain committed least year feel comfortably track,0
particular rolled programs motivate retain key talent see section,0
well think look cellulosic ethanol facility tennessee believe number,0
bring cars quality standard,0
ab would starting would make available million year natural gas heavyduty trucks,0
variety kirin provided materials apparently likely find applications cosmetics health food,0
wavestone supported laafi’s project build primary school village,0
manufacturers weve talked pretty keen solving problem think better opportunity us get additional handset suppliers tablets et cetera,0
operate principle greenhouse gas emissions cannot avoided production sites least averted elsewhere world,0
companies include certain us coal canadian oil sands companies whose businesses negatively affected us shale revolution environmental legislation,0
far kind tangible book value dilution commensurate thats going kind eps accretion,0
living well means living sustainably work deliver net zero commitment designed minimise impact operations environment,1
others chinahong kong deceleration growth saw first quarter,0
start run transactions servers participating,0
south africa engaging government develop mw solar power plant south deep mine ghanaian mines set complete assessments solar battery power year,1
sustainable growth business strategies focusing environmental emissionfree businesses,1
conform governments climate change policy company requires subsidiaries set targets energy conservation emission reduction,1
saw good timing orders got third quarter,0
seeking costeffective ways manage ghg emissions see potential business opportunities developing solutions,1
consequence molybdenum production increasing tons finish toquepala concentrator new concentrator another tons buenavista concentrator molybdenum plant finished,0
know traditionally thing kind jumps around quartertoquarter especially higher last year day,0
tcnv invests fledgling companies offering technology business models enable companies reduce energy use carbon intensity activities,1
increased committed capacity keystone xl pipeline project barrels per day •,0
goal reduce relative ghg emissions achieved,1
considered however sainsbury’s group’s risk exposure political regulatory risks business continuity incidents may greater due increased size complexity business,0
efforts past year include building two ultrapure hydrogen peroxide plants north america expanding special polycarbonate manufacturing plant meet growing demand associated smartphone camera lenses,0
executives addition neds listed page annual report comprised kmp company fy defined accounting standards,0
run campaign raise million million million,0
homes already benefited light everyone programme,0
macquarie acquired green investment bank forming green investment group gig made commitment invest £ billion green energy projects december,1
jingwen’s completed unit luxury residential development qingpu district’s affluent residential corridor built square metres sqm land parcel lush welllandscaped greenery,0
kubota group continue promote activities help raise individual environmental awareness also enable group employees family members around world gather theme share thoughts,1
believe paris agreement provides solid longterm foundation progress global response climate change,0
hera operates cogeneration plants district heating produce thermal energy electricity sell customers cogeneration plants mainly satisfy internal consumption requirements,0
power business lot work construction segment,0
addition environmental protection activities achieve carbon neutral status also engaged disaster prevention awareness activities disaster recovery assistance support people disabilities,1
theres lot moving pieces kind neutralize pieces normalize us solid quarter within beating plan,0
obviously continue aggressively manage fte levels extent theyre consistent service needs,0
ykk ap certified gold contributor product safety honor given companies meti ministers award three times,0
carry operate emission control areas exist europe exist us thats something weve already,0
started onsite december project created modern mixed retail leisure park new public realm improved pedestrian links city centre,0
take leadership concerted efforts achieve good health well,0
long time powder river natural gas methane gas facilities operated,0
see mix think laura reported,0
new aircraft contribute achieving ambitious goals terms reducing co noise emissions,1
production site makes continuous efforts reduce environmental impact iso compliant environmental management system place,1
delivery plans support sustained improvement towards goal zero harm,0
longterm profitable growth embark development project apply stringent viability criteria covering areas rates return high environmental social impact standards,1
provides clean energy solution improve basic sanitation also makes effective use plastic waste materials,1
think mentioned mentioned may analyst day august committed ebitda neutral continue invest portfolio,0
run programs energy trust oregon produce average megawatts reduction energy efficiency year,1
know making significant amount investment technology,0
delighted progress meeting target per cent fund invested sustainable green economy,1
oil balance sheet would probably tighten next year biodiesel blend goes implemented,0
facility expected generate clean power least equal amount energy bank uses year—enough eliminate metric tons greenhouse gases power homes,1
fukushimas strength supporting commercialization fukushima prefectural governments strength policy support hope nurture technologies products business models said made fukushima,0
aligned commitment sustainable investing addenda applies environmental social corporate governance esg considerations investment decisions actively promotes sustainable financial markets see page,1
tasks managers follow public initiatives may impact group interact public authorities defend promote air liquide’s interests,0
also reducing headcount opex areas bring overall opex create room invest growth areas,0
set team new internal target come plan actually continue drive costs,0
• discussed agreed groupwide climate plan focused operational impacts engagement oversaw delivery,1
ac energy corporation integrated report aim “close loop project locations help communities live pollutionfree environment,1
continue advance revitalization initiatives implement growth strategies accelerating endeavors redefine engineering value shape future energy realize sustainable global environment engineering capabilities,1
already made progress strategic actions regain momentum beginning,0
every segment portfolio continue work shifting portfolio ‘greener’ responsible direction,1
last five years witnessed mw independent power producers ipp capacity addition mostly thermal around renewable energy sources around,0
realize growth focused high added value goal adopted longterm vision accelerating efforts aimed becoming glocal value creation company combining domestic overseas strengths,0
eni moreover finalising subsequently diffusing code conduct suppliers confirms importance respect cardinal principles sustainability supply chain,0
include innovative water abstraction projects drought flood resilience schemes progressive water recycling water resource management projects,0
increase result optimisation boa vista fresh rock pit design enabling tailings plant continue operating oxide reserves depleted,0
general average think even right youre starting see year getting cooler run better,0
order achieve viable thus sustainable busi ness success basis goal ensure activi ties harmony environment society,1
driving energy efficiency reducing greenhouse gas ghg emissions central environmental sustainability goals involved implementation range energy saving carbon abatement initiatives,1
mix change would still underneath approach overall energy concentration end year,0
rachel member law society new south wales associate australian property institute associate governance institute australia,0
think really well positioned building right foundation millions ultimately tens millions shared autonomous electric vehicles,0
come north america plants impacted basically gone forever,0
furthermore report energy transitions commission november estimated electricity’s contribution global energy supply must rise,0
power sales twh compared,0
billion share buyback program covering period thus far repurchased billion shares placing us track complete program outlined,0
money deposit people good position control clearing use technology give offset carbon versus electric energy coal related materials,0
dont even thinking balance sheet delevering dont kind production uplift built gen frac,0
objective shared teams create economic social environmental value maximise positive impact stakeholders,1
anglo american’s iron ore operations provide customers niche high iron content ore large percentage directcharge product blast furnaces,0
considered deferred tax asset recovered expiration cemex would recognize deferred tax asset,0
many cases guided reformulation efforts met local nutritional needs,0
proposal remediate former kurri kurri aluminium smelter site approved december rigorous assessment new south wales’ department planning industry environment dpie,0
according plans captured co transported permanent storage site north sea,0
following appointment directors representing employees specific training plan implemented orientate new directors,0
dont know youve heard told emd build tier locomotive,0
define sustainability positively impacting environment neutral negative ghg emissions,0
includes delivering products simpler ingredients well premium organic natural fortified foods beverages,0
think theres certainly also belief well see call normal end year spike testosterone prescriptions overall market,0
following successful completion greater enfield project newly refurbished facility delivered fullyear production mmboe woodside share mmboe,0
puts couple points us rac business,0
operation since located cepel’s facilities casa solar eficiente solar efficient home space showcase multiply solar technologies thermal photovoltaic energy saving techniques,0
dsm undertaken advocacy role cooperate energy suppliers coleaders industry regulatory bodies enable necessary shift towards renewable energy,1
one key things building footprint g lte,0
europe successfully restructured returned profitability europe fourth quarter moving next phase allelectric future turn around automotive operations,1
categorizations follows • scope ghg emissions direct emissions emissions operations owned controlled reporting company,0
paris climate agreement supplementary one planet summit ultimately european commission’s sustain able finance strategy gave idea tremendous boost,0
collaboration enable nestlé deliver sustainable tasty nutritious plant based products provide vegan source protein healthy lipids various micronutrients,1
direct investments mean longterm funds provide economic social benefits investments future cities housing sme finance,0
like capability weve developed partnering real class companies think growth feature going forward,0
life cycle assessment assessment environmental impact co emissions etc,0
last days flow side weve added new clients million month flow,0
focusing goals resulted relative reduction co emissions since progress showing improvement towards baseline improvement relative level,1
equinor expects increase installed capacity renewable projects gw equinor share mainly based current project portfolio,1
approvals bring expected production capacity producing properties projects regulatory approval net barrels per day •,0
report outlines strategies climate change scenarios developed internally resiliency strategies scenarios monitor review impacts climate change strategies,0
please specify target includes scope stationary fuel combustion emissions scope emissions marketbased scope colocation data centers emissions,0
shooting sports side significant cost savings initiatives enacted last really couple quarters started fourth quarter fiscal,0
measuring key environmental metrics helps us advance understanding management reporting climaterelated financial risks opportunities portfolios alignment task force climaterelated financial disclosures tcfd recommendations,0
implement well drive fleet efficiency,0
measures taken rcp scenario expected °c higher,0
end started study climaterelated substitution carbon storage effects products two research institutes german ifeu finnish environment institute syke,0
costs associated emission quotas determined basis market prices recognised relation amounts carbon dioxide emissions exceed free allowances,0
reduce exclude release active ingredi ents environment take action production facilities,1
absolutely terms ultimate goals trying push well beyond recovery,0
completion dates still must middle,0
information teams identify whether positive negative impacts future productivity propose actions short term mitigate risks,0
july mpuc approved nspminnesota’s cip electric natural gas financial incentives totaling million million respectively •,0
retail diverted waste landfill previous year,1
realize vision smart agriculture improving integration ksas autonomous tractors farm machinery minimize cost environmental loads farming,1
weve looked external factors could affect us believe strongly well within range million million enduser sales xiaflex,0
absolutely parts business defensible competitively advantage businesses parts dont,0
degree fulfilment commitments risks opportunities climate emergency emissions global emissions follows nox tonnes sox tonnes pm tonnes sf tonnes,0
break platforms keep mind take grain salt business integration analytics even portal kind hard separate often you’re three,0
oh decline yes thats almost entirely entirely related gas price declines,0
information outreach academic research climate sustainabilityrelated memberships axa supports various initiatives related climate change environmental protection,1
full awareness current energy transition process place much emphasis investments make innovation,0
taking sophisticated bulk electric system exists anywhere world putting top bulk gas system unsophisticated,0
year goes ability offset first quarter event,0
business ethics integrity tax legal compliance human rights environmental care therefore integral components driving prosperity,0
specifi cally raised target reducing co emissions lifecycle products raw material procurement manufacturing shipment use disposal compared fi scal,1
retirement age nonexecutive directors may extended annual review process unanimous agreement reached board skills experience director warrant retention,0
responding proactively risks opportunities presented climate change also helps us accomplish mission achieve superior economic value shareholders making life better customers associates communities serve,1
opportunities sure understand going improve service levels every transportation segment reduce costs,0
fund recognises environmental social challenges create attractive investment opportunities actively committed date approximately assets environmental social themed investing,1
know company beyond waste industry thats talk weather,0
ready manufacture merged environmental standard green wear,1
commitment remain effect execution date december number mw acquired whichever occurs first,0
strategic land portfolio received planning consent new homes made local plan progress sites accommodating new homes,0
precautionary principle applied planning operations development launch new services integrating climate considerations business plans financial forecasts aligning activities flightpath net zero programme,1
occidental engages us epa department energy federal agencies well state legislative bodies agencies california air resources board carb advance ccus lowcarbon energy solutions,1
aim net positive lasting impact host communities forming mutually beneficial partnerships reflected vision ‘,0
majority agreed departures implemented august consequent reflection cost savings taking effect third quarter year,0
raise awareness sustainable transportation hera organised challenge among groups sites european sustainable mobility week inviting people use nonpolluting vehicles carpool,1
number service stations includes controlled licensed,0
green mark platinum status awarded data centre completed construction data centre certified bcaimda green mark platinum award – highest standard achievable singapore,1
eiffage’s rating moved two notches reach b reflection group’s significant advances environmental reporting,1
clear focused strategy made significant progress last year raising efficiency levels,0
think better hydrocarbons better hydrocarbon content say better perm better porosity better pressures get better desorption gas long run,0
include installation led lighting replacement air conditioning equipment etc,0
fy delivered approximately six per cent mt arthur’s production local power station exported rest predominantly japan china via port newcastle,0
october became world’s first airline group commit achieving net zero carbon emissions,1
weve said somewhere may barrels day incremental domestic light sweet crude capacity trying get still hasnt filled,0
 sustainable finance combat climate change respect human rights achieve un sustainable development goals sdgs,1
think total diesel costs last year somewhere million million,0
clean electricity reducing scope emissions means mainly focusing sourcing lowcarbon electricity,1
however water pollutants voc emissions increased respectively tri chemicals use discharge rose fivestar scheme,0
government commits £ billion year investment program including economic social infrastructure regions arcadis strong presence,0
teams thus focused shared objective terms growth value creation,0
tier capital bank tier capital part capital base comprises equity additional tier instruments,0
gale mentioned got deliverability actually able affect generation dispatch wisconsin youd able deliver youd need electric transmission,0
energy efficiency important part hydro’s ongoing efforts reduce costs air emissions,1
measures comfortable ability grow loan production overtime,0
operating context energy transition gaining momentum driven environmental policies cost reductions renewable generation technologies abundance competitive natural gas supplies,0
part partnership rusal work closely partners seek optimum solutions enable us prevent damaging effects global climate change,1
rr side would say softer terms expecting lot forecasters expecting earlier year,0
think leverage bit particularly community bank,0
chile introduced tax based urban fuel consumption nox emission light medium vehicles beginning late,0
environmental education program elementary school students six core group companies working together asknet specified nonprofit corporation host aisin environmental education program elementary school students,1
compliance prevailing national regional local legislation well bme’s commitments minimise environmental impact activities •,1
today heard number key phrases im portant aeon years ahead,0
erm foundation supporting sumando’s work build hot water solar showers recycled materials,1
progress • expanded ltea wireless network reach canadian population data speeds mbps expected average download speeds mbps,0
look peer group everyone really made good progress deleveraging want continue well,0
issue one finding sufficient risk mitigation becomes attractive investment,0
addition water stewardship business sectors mandated ensure water discharge meets applicable regulatory requirements,0
moreover launched sales electric lift trucks equipped lithiumion batteries fc lift trucks thereby responding customers’ growing environmental consciousness diversifying needs,1
outside cities theyre looking actually actually bring additional ethanol blends areas,0
weve said starting going back ways cost savings trajectory million million year,0
greenfield site drives significantly enhanced productivity cost savings numbers versus trying build greenfield far,0
awarenessraising exercise users receive realtime information co emissions avoided trip,1
many making decisions consulting whether right timing right timing,0
however carbon footprint calculated basis low number companies,0
fda industry agreement theres desire try reduce time approvals,0
feedback got incredibly negative especially biodiesel industry thats complementary industry able plants along renewable diesel side along agricultural groups,0
higherthanprogrammed fiscal deficit resulted mainly revenue underperformance yeartodate achieved execution rate,0
well weve given weve made public goal operating efficiency ratio least greater,0
according iea sustainable biofuels expected play bigger role helping meet customers’ fuel needs reduce co emissions,0
part annual capital planning process set aside budget energy efficiency projects replacement endoflife building plant newer modern equipment,0
progress towards target return equity track,0
lowcarbon business strategy acciona leader sustainable infrastructure solutions renewable energy projects worldwide,1
united states various projects launched renew grid improving substations key infrastructure view meeting growing needs demands energy improving reliability service,0
stakeholder dialogue gives vattenfall understanding insights priorities company must set order gradually reduce negative impacts increase positive impacts environment communities,1
cut save could expense side,0
dont really think terms would backfill,0
hcm group steadily implementing measures aimed longterm goals part social mission manufacturer construc tion machinery global operations,0
everything shapes gets priority months hard predict good pipeline,0
end coal production trading following completion sale subsidiary total coal south africa group ceased coal production activities,0
real expectation could drive increased profitability contribute b target new jersey,0
ipcc global warming °c special report middleoftheroad scenario p shows cumulative abatement provided ccs billion tonnes co,0
eni integrated company operates across entire energy chain countries around world employing people,0
prof itability come strong pressure – cases lead ing operating losses – resulting low electricity prices overcapacity addition renewable production mainly wind power,0
total euros thousand euros thousand spent environmental issues associated investment projects including environmental impact studies environmental oversight work adoption preventive corrective accompanying measures,1
acrylonitrile basis carbon fiber goes products like aerospace,0
new catchment wise project looking working others improve lakes rivers coastal waters return wastewater benefit natural environment north west,1
major social issue concern related human rights environment etc,0
genera tion amounted twh average availability ringhals,0
reduction methane emission intensity ep segment,1
integrated watershed management iwmp project publicprivatepartnership ppp govt,0
one philosophy fundamentally conservative balance sheet going make sure weve got available cash internal targets,0
look mexico mexico big place,0
reducing impact environment one four priorities itv’s social purpose strategy see pages environmental activities achievements •,1
within framework reorgani zation mannheim plant expanded center competence city buses electric mobility,0
context want maximize tiative targets production impact environ source efficiency promote circular economy approaches set ment,0
yes plan would use pay debt delever balance sheet,0
projects involve construction wind turbines potential total output mw,0
● area affected great east japan earthquake minamisanriku hosted symposium spread understanding leading realization sustainable society conducted ecotours minamisanriku model achieve goal,0
look see increased focus way companies reflect potential impact climate change financial reporting,0
said think like said prepared remarks expectation still stay around top high end target range,0
colleague engagement continue work greenest grocer educating colleagues grow business reducing operational carbon emissions,1
major raw material stream feeds production companys finished goods hydrocarbonbased raw materials,0
contract overall value nearly billion covers construction motorway linking indiana kentucky operation maintenance period years,0
entity accounted openend ab fund sales,0
said earlier projects took underway debottleneck facility lot projects geared toward butane ability export butane higher volumes,0
sustainable sourcing charter joint initiative certain french banking insurance operators designed involve suppliers due diligence process,0
rights granted compensation reduction “at target” sti award reduction maximum lti award effective january,0
bell’s fibre plan deliver gigabit internet speeds broadband fibe service innovations million homes businesses region •,0
stakeholders came together collaborate management organisations educational institutes infrastructure companies marketing advertising brand managers manufacturers sports rd edition international conference sports cii scorecard,0
dont want go back old days wait years new development project get entitled get built forth,0
basic chemicals account half co emissions produced european chemical industry,0
company continue reduce costs much possible pretty sensible manner,0
efforts reduce operational co emissions driven sciencebased targets,1
daimler’s management responsible setting strategic goals including targets reducing co emissions monitoring progress made achieving goals,1
jbic’s support also goes projects developing solar power plants energyefficient power plants emergingmarket countries take advantage advanced environmental technologies,1
part ongoing efforts manage amd prevent pollution south deep implemented number additional measures regarding waste rock dumps old tsfs,1
want help actually engage environmentalfriendly things,0
well talked back q fact earlier fiscal initiative way diversify supply chain move production china regions around world,0
actually pretty excited two ways kind winwin us way catching solar competitors,0
number smallscale gas diesel plants expected come online largescale plant due begin generating trafford defaulted capacity agreement,0
market proposition compelling sustainability benefits reduced energy usage lower carbon emissions reduced maintenance improved safety offering real value customers,1
surplus food remains delivered recycling plants conversion animal feed fertilizer waste oil recycled feed additive,1
also excel energysaving performance reduce electricity consumption store whole,1
converted annual co emissions reduction equivalent ton decrease greenhouse gas emissions,1
protecting nature improving health livelihoods positive impact planet people ultimately business,1
establishment transmission system ultra mega solar park fatehgarh distt,0
continued progress cost reduction fayetteville facility clearly ongoing process,0
ad tool die plant nashik inaugurated kwp solar powered capabilities march,0
scheduled generate kwhyear expect annual cost savings around million yen,0
net generation includes mwh generated safari energy llc,0
set climate change report rio tinto determined part solution climate change supplying essential materials energy transition reducing direct greenhouse gas ghg emissions,1
lng plant produced according plan high production efficiency improved hse results enhanced cost efficiency,0
edf group business lines working cut carbon impact refrigerating fluids use,1
use renewable fuels fleet saved almost tonnes carbon important milestone continue work suppliers explore greater renewable fuels,1
certainly lot cost savings lined year certainly linehaul initiative ahead plan yeartodate expect see improvement year progresses,0
conjunction new order also reshaped airbus order book includes converting order airbus aneo aircraft aneo adjusting delivery schedule,0
partnership charity pure leapfrog completed nine projects including installation solar panels highefficiency lighting peatland restoration renewable energy,1
view we’re going classic turn people reunderwriting,0
environment social issues operations conducted financially environmentally socially responsible manner,1
moreover group propose pricing methods reflect economic value carbon fibers aims providing stable cost makes easy customers procure longterm,0
pest weed management practices allow minimize use pesticides hence minimize impact soil groundwater,1
cop contain average increase global tempera ture °c compared preindustrial levels continue limit rise °c,0
fact heard years ago took job,0
cop climate agreement mexico presented intended national determined contribution indc committing unconditionally reduce ghgs shortlived climate pollutants emissions bau year,1
product adopted audi tfsi quattro achieves lightest torsen weight date “,0
prior authorizations also smaller impact quarter contribute little bit wider range us guide weve seen new policies get issued,0
year chief executive officer became cochair prince wales’s uk corporate leaders group whose members providing business leadership resilient climateneutral economy,0
look get direct cost consistently work way next year years closer,0
including quarter think growth matter slice outperforming market organically probably quite wide margin,0
analysed part portfolios alignment climate scenarios step towards addressing recommendations task force climaterelated financial disclosures •,1
influencing engagement worked particularly well collaboration asset managers asset owners part involvement climate action,1
start commercial operation cabiúnas pipeline increased export capacity natural gas produced santos basin supported rampup oil production •,0
worked local schoolchildren reforest acres planting acp would improve supply natural gas •,1
ozharvest collects quality excess food commercial outlets converts nutritious meals delivers charities providing muchneeded assistance across australia,1
paris goals refer global agreement keep temperature rise well °c preindustrial levels pursue efforts limit increase °c,0
support children made aware importance environment delivered planted million trees communities states mexican republic,1
obviously weve made significant investment sales force directtoconsumer sales force thats expect fastestgrowing channel going,0
also made judgements size misstatements would considered material,0
dont guidance basis points typically weve seen size adjustment fairly static basis points,0
work ongoing assess options developing discoveries including construction onshore lng plant jointly coventurers block’s,0
similar thing one oilbased resin polypropylene,0
rental rate bedrooms theyre released much rental rate shortterm rental going ive seen years,0
details we’re progressing netzero strategy discussed annual report pages,0
year identified committed implement energy efficiency projects across portfolio lead mwh savings per annum,1
net sales machined components segment totaled ¥ million ¥ million year year,0
renewables play major role tackling global greenhouse gas emissions mitigating climate change defining issue time,0
guidelines developed accordance uae sustainable development program local sustainable strategies eg integrated energy strategy dubai abu dhabi’s “vision ” etc,0
• • • • • • construction mw onshore wind mwdc photovoltaic continues,0
aim new contract improve working environment cleaning staff also improving cleaning standards atp reducing environmental impact,1
well whats interesting mike lawrie dxc yesterday,0
sit behind priority terms safety basically cost range electric vehicles,0
developed product sustainability index psi part product environmental stewardship strategy,1
result performance pecém tpp received ceará industry federation fiec award largescale industry cleaner production recycling projects category project highways paved mineral coal ashes,1
see people things reacting environment kind appropriate ways,0
goal probably serving stores something like,0
however there’s significant scope move solvency margin higher returning long term investments build direct investment capability,0
growth bridged bridged run rate q said urolift would add,0
esun remained committed values integrity honesty professionalism fulfillment corporate social responsibility pursuing sustainability persistently,1
trying substantially offset obviously wed like said first quarter hold overall cost reductions,0
italy edison’s thermal installed base consists ccgt power plants offering efficient technology lowest emissions,1
goal generate attractive returns diversified portfolio projects longterm predictable cash flows proven technologies reduce carbon emissions increase resilience climate change,1
works together eight local authorities association protection german forests sdw initiative makes contribution biodiversity regional climate protection,1
big difference much less impact earth,0
move closer vision allelectric portfolio also committed nearer term improving efficiency vehicles rely internal combustion engine,0
finished sites completely powered renewable energy including arlington texas assembly plant completely powered wind energy,1
early began measuring greenhouse gas emissions using initial versions would eventually become bilan carbone carbon assessment tool,0
kosmosled integrated project team ‘‘ipt’’ successfully executed initial well development plan included nine producing wells produced subsea infrastructure ‘‘kwame nkrumah’’ fpso six water injection wells two natural gas injection wells,0
project part working woodlands program designed bluesource nature conservancy protect sustainably manage forested lands benefit environment local communities,1
point forward mean obviously rights offering gave us opportunity accelerate deleveraging activities operating capabilities built inside business enable us naturally delever,0
make conscious decision time much response want think managed one appropriately dont see vulnerable type discounting,0
disaster relief reaffirms companys longterm commitment good corporate citizen,0
ebit margin guidance assumes colo plast addition achieving growth target continue deliver scale economies efficiency improvements,0
allowances relation loans stages price book nordea’s stock market value relative book value total equity,0
external environment represents business opportunities maintaining expanding growth tokio marine group extensive business network developed emerging countries,0
also integrated three production sites us mexico recycled pet objective continue increase use recycled pet operations,1
continuous reduction co emissions since climate change challenge century,0
lastly considered impact baseline climate change plan financial statements see page,0
orange’s technical infrastructure vulnerable damage caused intentional accidental damage natural disasters whose increasing frequency caused climate change,0
million potentially run rate lot oco reduction,0
addition hepco working shorten duration power outages restore power soon possible event outage,0
regional level increase decen tralized feedin primarily renewables led shift load flows,0
auction took place january award iberdrola mw photovoltaic energy,0
sdgs promoting recyclingoriented society provision advanced materials technologybased recycling environmental services business,1
mont belvieu ethane propane price decreased per cent per cent respectively fy following increases ethane propane supply,0
first year million spend million million,0
€ million equivalent loan finance construction highefficiency combinedcycle gas turbine ccgt power plant near city kirikkale turkey,0
purified ethylene oxide used production detergents thickeners solvents plastics various organic chemicals ethylene glycol ethanolamines simple complex glycols polyglycol ethers compounds,0
alan already mentioned net fuel position,0
gucci sites share renewable electricity reached,1
electric supply electric supply strategy provide customers energy plants using diverse fuel mix balance stable reliable affordable supply electricity environmental stewardship,1
release candidate phase really confirming weve consistent way weve made vehicle,0
trend collaborative innovation need evidence functionality sustainability provide opportunity corbion,0
wind resource trig’s wind portfolio slightly budget year budget wind january may november gb ireland offset strong march across regions smaller positive variances,0
expanded headquarters pullbear narón together increase commercial area produced slight increase energy consumption absolute terms compared previous year,0
say quinn stuffs thats coming give perspective,0
lorton correctional complex closed county purchased acres including correctional complex performed comprehensive adaptive reuse study determine best use prime location,0
mentioned first cryo built ready service first quarter designed handle gpm,0
maximize utilization solar similar renewable power sources instances take steps reducing power output thermal power stations,1
